"","parentEventID","order","observado","estimado","s.e.","LCL","UCL","Dis_Cienag","Dis_MGSG","Dis_Dre345","DisBosque","Dis_CobNat","Tam_Parche","Dis_CP","Dis_Oleodu","Dis_Pozo","Dis_Pozact","Dis_Ferroc","Dis_ViaPri","Dia_ViaSec","Plataf","CobHerp","samplEff.1"
"99","ANH_232","Simpson diversity",7.878,8.724,1.097,7.878,10.874,1351.99539749,3474.97249614,3304.21273599,0,0,32.8373162882,2879.24597743,5158.65195667,4511.84825113,4607.41940345,3974.45621607,3090.66441294,812.832337561,"Platero","Bosque Ripario",0.767732962447844
"100","ANH_100","Species richness",5,7.769,4.065,5.339,27.633,6965.5497725,7970.32534722,2045.72173973,217.921544993,217.921544993,841.669467865,2216.45098132,3.77554811857,5502.87910693,8424.27427021,1977.99908983,2.8524766246,2646.40491361,"Platero","Vías",0.369958275382476
"101","ANH_100","Shannon diversity",3.711,5.04,1.061,3.711,7.12,6965.5497725,7970.32534722,2045.72173973,217.921544993,217.921544993,841.669467865,2216.45098132,3.77554811857,5502.87910693,8424.27427021,1977.99908983,2.8524766246,2646.40491361,"Platero","Vías",0.369958275382476
"102","ANH_100","Simpson diversity",3.073,3.714,0.991,3.073,5.657,6965.5497725,7970.32534722,2045.72173973,217.921544993,217.921544993,841.669467865,2216.45098132,3.77554811857,5502.87910693,8424.27427021,1977.99908983,2.8524766246,2646.40491361,"Platero","Vías",0.369958275382476
"103","ANH_133","Species richness",12,12.496,1.313,12.029,20.381,3674.55972873,5697.57717866,3872.18798745,0,0,27.8725991505,5160.47181143,4493.33615423,2065.36517366,4727.91314187,5368.07199542,4501.68100899,1444.39173489,"Platero","Bosque Ripario",0.931849791376912
"104","ANH_133","Shannon diversity",6.334,6.678,0.664,6.334,7.98,3674.55972873,5697.57717866,3872.18798745,0,0,27.8725991505,5160.47181143,4493.33615423,2065.36517366,4727.91314187,5368.07199542,4501.68100899,1444.39173489,"Platero","Bosque Ripario",0.931849791376912
"105","ANH_133","Simpson diversity",4.085,4.198,0.577,4.085,5.329,3674.55972873,5697.57717866,3872.18798745,0,0,27.8725991505,5160.47181143,4493.33615423,2065.36517366,4727.91314187,5368.07199542,4501.68100899,1444.39173489,"Platero","Bosque Ripario",0.931849791376912
"106","ANH_306","Species richness",10,22.264,16.823,11.633,102.111,5914.23201398,7952.30274015,3847.40719159,0,0,34.180294317,5569.07557121,2327.27065206,3735.08486161,3735.08486161,5545.70121637,5972.56355556,308.521415361,"Kale","Bosque Ripario",0.795549374130737
"107","ANH_306","Shannon diversity",6.061,7.342,1.496,6.061,10.274,5914.23201398,7952.30274015,3847.40719159,0,0,34.180294317,5569.07557121,2327.27065206,3735.08486161,3735.08486161,5545.70121637,5972.56355556,308.521415361,"Kale","Bosque Ripario",0.795549374130737
"108","ANH_306","Simpson diversity",4.954,5.362,0.68,4.954,6.695,5914.23201398,7952.30274015,3847.40719159,0,0,34.180294317,5569.07557121,2327.27065206,3735.08486161,3735.08486161,5545.70121637,5972.56355556,308.521415361,"Kale","Bosque Ripario",0.795549374130737
"109","ANH_223","Species richness",7,9.196,3.323,7.259,25.64,1144.84996335,2650.63199241,7322.40683837,324.215902756,324.215902756,165.005220596,4183.7672248,7863.83795276,493.209825993,493.209825993,7860.04012826,7000.52433293,2820.39050094,"Platero","Bosque Ripario",0.795549374130737
"110","ANH_223","Shannon diversity",3.345,3.747,0.625,3.345,4.971,1144.84996335,2650.63199241,7322.40683837,324.215902756,324.215902756,165.005220596,4183.7672248,7863.83795276,493.209825993,493.209825993,7860.04012826,7000.52433293,2820.39050094,"Platero","Bosque Ripario",0.795549374130737
"111","ANH_223","Simpson diversity",2.397,2.481,0.414,2.397,3.294,1144.84996335,2650.63199241,7322.40683837,324.215902756,324.215902756,165.005220596,4183.7672248,7863.83795276,493.209825993,493.209825993,7860.04012826,7000.52433293,2820.39050094,"Platero","Bosque Ripario",0.795549374130737
"112","ANH_154","Species richness",10,12.985,4.472,10.356,35.03,7071.85971298,13362.502474,2331.10109642,0,0,662.460780049,5497.72024775,782.098257309,2567.97564805,11701.2498875,2553.46731253,5777.45127819,6917.56778495,"Caracterizacion","Bosque Ripario",0.926286509040334
"113","ANH_154","Shannon diversity",3.115,3.22,0.322,3.115,3.852,7071.85971298,13362.502474,2331.10109642,0,0,662.460780049,5497.72024775,782.098257309,2567.97564805,11701.2498875,2553.46731253,5777.45127819,6917.56778495,"Caracterizacion","Bosque Ripario",0.926286509040334
"114","ANH_154","Simpson diversity",2.052,2.062,0.176,2.052,2.407,7071.85971298,13362.502474,2331.10109642,0,0,662.460780049,5497.72024775,782.098257309,2567.97564805,11701.2498875,2553.46731253,5777.45127819,6917.56778495,"Caracterizacion","Bosque Ripario",0.926286509040334
"115","ANH_169","Species richness",13,21.913,10.08,14.505,65.792,5414.6765113,2706.98819775,1178.57445289,10.0735010106,10.0735010106,4.48680492155,2716.49215021,346.218234506,1775.83998517,1775.83998517,7891.85366487,2464.8378661,5188.4872558,"Kale","Bosque Abierto",0.692628650904033
"116","ANH_169","Shannon diversity",6.583,7.332,0.822,6.583,8.943,5414.6765113,2706.98819775,1178.57445289,10.0735010106,10.0735010106,4.48680492155,2716.49215021,346.218234506,1775.83998517,1775.83998517,7891.85366487,2464.8378661,5188.4872558,"Kale","Bosque Abierto",0.692628650904033
"117","ANH_169","Simpson diversity",5.23,5.454,0.524,5.23,6.482,5414.6765113,2706.98819775,1178.57445289,10.0735010106,10.0735010106,4.48680492155,2716.49215021,346.218234506,1775.83998517,1775.83998517,7891.85366487,2464.8378661,5188.4872558,"Kale","Bosque Abierto",0.692628650904033
"118","ANH_375","Species richness",6,6.477,1.271,6.028,14.123,17883.5736416,7201.83681167,3386.20872067,0,0,NA,2210.66594352,436.444699858,3534.62923512,5395.98138136,1410.40625581,1047.41517925,5372.40507078,"Kale","Bosque Denso",0.369958275382476
"119","ANH_375","Shannon diversity",4.985,5.726,0.936,4.985,7.559,17883.5736416,7201.83681167,3386.20872067,0,0,NA,2210.66594352,436.444699858,3534.62923512,5395.98138136,1410.40625581,1047.41517925,5372.40507078,"Kale","Bosque Denso",0.369958275382476
"120","ANH_375","Simpson diversity",4.321,5.133,1.028,4.321,7.147,17883.5736416,7201.83681167,3386.20872067,0,0,NA,2210.66594352,436.444699858,3534.62923512,5395.98138136,1410.40625581,1047.41517925,5372.40507078,"Kale","Bosque Denso",0.369958275382476
"121","ANH_398","Species richness",7,10.765,5.002,7.521,34.18,14574.6285734,11410.4226174,1537.06082202,9.47054739669,9.47054739669,NA,3501.18680767,1195.24257419,818.011658558,10145.332532,2863.8492993,3607.36888669,7672.55226932,"Kale","Bosque Ripario",0.47009735744089
"122","ANH_398","Shannon diversity",4.513,6.313,2.104,4.513,10.436,14574.6285734,11410.4226174,1537.06082202,9.47054739669,9.47054739669,NA,3501.18680767,1195.24257419,818.011658558,10145.332532,2863.8492993,3607.36888669,7672.55226932,"Kale","Bosque Ripario",0.47009735744089
"123","ANH_398","Simpson diversity",3.108,3.579,1.742,3.108,6.994,14574.6285734,11410.4226174,1537.06082202,9.47054739669,9.47054739669,NA,3501.18680767,1195.24257419,818.011658558,10145.332532,2863.8492993,3607.36888669,7672.55226932,"Kale","Bosque Ripario",0.47009735744089
"124","ANH_135","Species richness",5,5.464,1.242,5.027,12.941,11210.0800512,3574.38759235,8961.73612501,0,0,NA,3395.05988363,5492.31331134,1859.87570524,2606.32106097,9088.44113233,4854.16027011,3450.41739354,"Platero","Herbazal",0.301808066759388
"125","ANH_135","Shannon diversity",4.457,5.339,1.072,4.457,7.441,11210.0800512,3574.38759235,8961.73612501,0,0,NA,3395.05988363,5492.31331134,1859.87570524,2606.32106097,9088.44113233,4854.16027011,3450.41739354,"Platero","Herbazal",0.301808066759388
"126","ANH_135","Simpson diversity",4.083,5.353,1.223,4.083,7.75,11210.0800512,3574.38759235,8961.73612501,0,0,NA,3395.05988363,5492.31331134,1859.87570524,2606.32106097,9088.44113233,4854.16027011,3450.41739354,"Platero","Herbazal",0.301808066759388
